ID,GLON,GLAT,r
2710,78.48985647,0.840229768,0.003405474
2711,78.49573771,2.944701497,0.004289477
2712,78.49581124,0.617978722,0.005074499
2713,78.50791945,2.151686417,0.005130197
2714,78.52735052,1.377416403,0.006568262
2715,78.54444431,0.199205263,0.004438783
2716,78.54639652,1.658123021,0.005623414
2717,78.5596822,0.864602666,0.003963096
2718,78.57569333,0.594366496,0.006215308
2719,78.57990825,2.409533659,0.006859465
2720,78.59930811,2.628963289,0.006341616
2721,78.60062988,3.067386652,0.003000899
2722,78.63009135,2.970446081,0.00456085
2723,78.63086563,-1.041385527,0.004010901
2724,78.64599845,2.952515574,0.004029875
2725,78.65180173,2.951005228,0.003585206
2726,78.67161167,0.278634349,0.007419597
2727,78.68173311,-1.402384375,0.009901135
2728,78.72569513,0.445378064,0.005905316
2729,78.75196028,0.902431028,0.00570865
2730,78.75264047,-2.224369008,0.003444625
2731,78.75913376,0.596624208,0.002568438
2732,78.76119151,2.88724416,0.005722835
2733,78.77253553,3.041788073,0.005623811
2734,78.77374143,0.745234404,0.003606095
2735,78.77390281,2.526216392,0.003113611
2736,78.77409076,2.629350888,0.007748703
2737,78.77665821,-2.224970117,0.002551305
2738,78.77743292,1.693930887,0.005307886
2739,78.78701757,0.67306852,0.005619984
2740,78.79023619,-2.206820343,0.004026578
2741,78.79029552,0.590528949,0.003229367
2742,78.80923818,-1.083697762,0.00554161
2743,78.82764814,3.294270876,0.003273805
2744,78.82928251,-0.972187408,0.00564281
2745,78.83528261,2.988954702,0.002827621
2746,78.83813082,1.485590942,0.004373361
2747,78.84242851,3.331619055,0.004251815
2748,78.85214462,3.306406772,0.003275266
2749,78.85487783,-1.69997466,0.00402975
2750,78.87131238,0.109521991,0.003686803
2751,78.87136002,2.769514892,0.004604973
2752,78.87533741,3.378588497,0.003095373
2753,78.88071931,0.468529231,0.004106933
2754,78.88153597,0.603207352,0.003772416
2755,78.88502166,3.505735871,0.005216472
2756,78.89003311,1.832589499,0.003336737
2757,78.8996223,-0.267566339,0.003684365
2758,78.90223701,0.425780101,0.00417537
2759,78.91744885,-0.427491947,0.003920131
2760,78.92027924,0.104336244,0.003755159
2761,78.94713659,3.584477784,0.005709587
2762,78.98751426,0.218130091,0.005332485
2763,79.01177843,-0.114520344,0.007025325
2764,79.01408219,0.310905556,0.008377053
2765,79.0219661,-1.374663141,0.007570631
2766,79.04409162,1.175164771,0.004544604
2767,79.06178194,3.452351864,0.006810315
2768,79.06680272,-0.96608065,0.006585504
2769,79.07825044,1.333489413,0.00378864
2770,79.0808356,1.18091571,0.004751182
2771,79.08169149,0.973125054,0.002699728
2772,79.09501745,3.545210584,0.004329975
2773,79.1027619,0.943113064,0.003225926
2774,79.11946229,3.390015342,0.003554311
2775,79.12341715,-0.749675263,0.003289733
2776,79.1238111,-0.771601432,0.004350078
2777,79.12792402,0.963053834,0.005746163
2778,79.13026989,-0.730466291,0.004120075
2779,79.14326547,-0.052801733,0.005004544
2780,79.14583293,-0.93981198,0.005498067
2781,79.15088158,1.828843827,0.005970705
2782,79.16058408,0.503780868,0.004105782
2783,79.17491331,-2.13528142,0.005866862
2784,79.18502076,1.447514898,0.006125954
2785,79.18536099,-0.071071349,0.003205562
2786,79.20357188,-0.842009396,0.007431033
2787,79.21771724,-1.950961034,0.0059058
2788,79.22409319,1.869844325,0.008453402
2789,79.22761064,-1.885599609,0.004260673
2790,79.22926515,0.00956281,0.004333629
2791,79.27601469,-0.140371213,0.005830284
2792,79.28644502,-0.845813735,0.004008362
2793,79.29185397,-1.265425402,0.007092048
2794,79.29497716,1.047777804,0.003295529
2795,79.29510898,2.492215542,0.00297244
2796,79.29541391,1.027557683,0.0051924
2797,79.29796804,1.664951271,0.003473635
2798,79.30347315,-0.247016081,0.002705289
2799,79.30455462,1.305497092,0.002940793
2800,79.30830693,1.421522337,0.007069952
2801,79.32249444,1.290029384,0.003053434
2802,79.3227649,0.600428399,0.001738847
2803,79.32535678,-0.4583216,0.006733268
2804,79.32997142,1.280570346,0.002954017
2805,79.33293886,-1.847062194,0.006495496
2806,79.35192307,0.002837637,0.006830632
2807,79.36441994,0.579239147,0.001541568
2808,79.37592954,1.323108587,0.004003366
2809,79.38275667,3.077564066,0.005862145
2810,79.40130615,1.78747764,0.00249892
2811,79.40390071,-1.060353836,0.008800232
2812,79.4285988,2.362099869,0.006958202
2813,79.44520289,-1.959140919,0.004824449
2814,79.44945642,0.997755801,0.004877074
2815,79.45213263,1.418504933,0.005699162
2816,79.45758347,2.261874582,0.007021272
2817,79.45802499,3.443243415,0.004333224
2818,79.48218238,-0.717320215,0.008206753
2819,79.49014261,0.813347334,0.005151079
2820,79.53724481,1.331986165,0.004480944
2821,79.56620814,-0.756994489,0.005091697
2822,79.58130085,-1.653308563,0.00536736
2823,79.58783032,1.663098436,0.008075174
2824,79.59342099,-0.525902916,0.003897682
2825,79.6004293,-0.413443828,0.004354089
2826,79.62466859,-1.972694237,0.003529888
2827,79.62678365,2.356690469,0.002907242
2828,79.64025755,1.041762995,0.010890237
2829,79.64625497,1.044040164,0.006104562
2830,79.66013116,1.121206623,0.004410602
2831,79.66658702,2.267157748,0.004064672
2832,79.6813729,2.273827902,0.002789925
2833,79.68260309,0.783118596,0.002898926
2834,79.6869464,-1.931599969,0.008090213
2835,79.69107405,-1.928954746,0.008344992
2836,79.6919889,2.273826372,0.00294013
2837,79.70643916,1.391473537,0.01009247
2838,79.71527849,0.424718959,0.006140973
2839,79.71948948,0.382974791,0.003733182
2840,79.71960833,0.426741151,0.0078176
2841,79.72113085,2.795394529,0.006427099
2842,79.72420159,2.017641773,0.003495968
2843,79.72853232,1.453380521,0.005920372
2844,79.73252663,3.416334012,0.005627475
2845,79.73324212,-0.897747723,0.004248062
2846,79.73609378,3.422280318,0.004112818
2847,79.74923721,0.368462619,0.004944829
2848,79.75105105,-0.352476457,0.004460951
2849,79.75116724,-0.377169553,0.004038895
2850,79.75163335,1.075022875,0.005086701
2851,79.76105079,1.583923197,0.010755408
2852,79.78084006,2.075784203,0.007483453
2853,79.78724939,1.315437844,0.004769876
2854,79.79406581,2.482005474,0.005186037
2855,79.80859601,0.899500704,0.00552156
2856,79.81669674,1.121068424,0.002665063
2857,79.81862124,0.284376609,0.005722937
2858,79.82201514,0.093812826,0.011713481
2859,79.82437339,1.765892276,0.002908401
2860,79.83140043,1.259666168,0.00968629
2861,79.86339485,2.126992428,0.004624264
2862,79.86603976,2.140557459,0.003950953
2863,79.86758031,1.177405813,0.005857613
2864,79.87447213,1.182850117,0.003534744
2865,79.88128986,-1.80222282,0.00587802
2866,79.90031342,2.062423353,0.003651938
2867,79.90287778,2.071486198,0.003352091
2868,79.92295247,-1.504093316,0.008470679
2869,79.92574474,0.908804344,0.003984807
2870,79.94021217,-1.076569776,0.006025768
2871,79.96368676,0.580184467,0.007588681
2872,79.97782639,3.075085349,0.003991249
2873,79.98170826,-0.945800685,0.004146067
2874,79.98486517,0.840751759,0.005659295
2875,79.9885733,3.273548145,0.006684701
2876,80.01595068,0.312166787,0.004216491
2877,80.02786746,2.828214784,0.005287851
2878,80.0332418,2.072549773,0.005277696
2879,80.03435547,2.0640299,0.003648174
2880,80.04445686,3.066399433,0.005042009
2881,80.04448594,-0.598046968,0.003162302
2882,80.04554108,0.309915809,0.005808446
2883,80.0626279,0.12104204,0.004725591
2884,80.08233771,-1.37649184,0.004895238
2885,80.08595657,-0.708418301,0.003253173
2886,80.09865712,0.181364501,0.00293883
2887,80.09973805,-1.228512655,0.006351558
2888,80.10500265,0.183109527,0.004607254
2889,80.1081866,3.03672875,0.006512715
2890,80.12006191,1.788882362,0.006758254
2891,80.1253791,2.916391453,0.006372425
2892,80.13249871,-0.138826559,0.005005162
2893,80.1327048,1.129477459,0.006177136
2894,80.13767718,3.352426029,0.004338225
2895,80.14158936,2.967091722,0.00737686
2896,80.15379005,-1.518308053,0.004428098
2897,80.15415746,-0.551251845,0.003182796
2898,80.16780368,0.529492682,0.004432424
2899,80.17019829,-1.701823947,0.00424499
2900,80.17224225,2.744478823,0.005761354
2901,80.1807111,-0.489063989,0.003161952
2902,80.18681086,3.071021577,0.004811537
2903,80.20109973,-1.709658797,0.004207439
2904,80.20156266,0.121164675,0.003841544
2905,80.2088447,-1.559528382,0.007409096
2906,80.22118355,2.359871693,0.004846115
2907,80.23061377,3.020852433,0.003702931
2908,80.25900351,-1.286055508,0.005389953
2909,80.26661121,2.731995192,0.006183588
2910,80.26853158,1.310060013,0.002891027
2911,80.27207853,1.468812971,0.004990248
2912,80.27926779,-0.540823755,0.005160202
2913,80.29493514,-1.796560034,0.003346337
2914,80.30853037,1.301610024,0.003478956
2915,80.31446025,2.40178466,0.004630331
2916,80.31645447,0.304290189,0.006363092
2917,80.32141238,2.405532101,0.003401998
2918,80.33508261,-1.189902105,0.003828951
2919,80.34069972,0.514924297,0.006140453
2920,80.34177737,-1.188871319,0.003592309
2921,80.34999957,0.726491345,0.006359859
2922,80.35201554,0.710582501,0.005678314
2923,80.36234245,0.766161238,0.00476981
2924,80.39102179,0.81618702,0.00679881
2925,80.44002014,1.171463191,0.003214522
2926,80.45214422,-1.056331289,0.004330696
2927,80.47997385,-0.983689796,0.00572964
2928,80.48508341,-0.227226415,0.002525549
2929,80.49343327,2.931520187,0.004571623
2930,80.5049491,2.922626788,0.004105931
2931,80.50909495,1.127351816,0.00478567
2932,80.52206988,0.714883381,0.006210916
2933,80.52555763,1.165110714,0.003590435
2934,80.56928325,1.006646666,0.005476974
2935,80.60653336,2.214877367,0.004631087
2936,80.61007233,1.299656342,0.004346914
2937,80.63360041,0.684803303,0.004682469
2938,80.63867223,0.677477797,0.004731952
2939,80.68075478,1.264344026,0.004183796
2940,80.69411559,0.698681531,0.002459229
2941,80.6949118,0.309556562,0.003919143
2942,80.69789991,0.693588487,0.006274732
2943,80.70859172,-1.360993335,0.003908312
2944,80.70863019,-0.237026375,0.00401559
2945,80.7174645,1.113479773,0.006848013
2946,80.71790752,1.749991941,0.005076604
2947,80.71791992,-0.95780216,0.00456903
2948,80.72321654,-0.116594196,0.00323713
2949,80.73282016,2.092321072,0.006395925
2950,80.74535689,2.036442052,0.00389461
2951,80.76233351,2.324831111,0.004345892
2952,80.77242318,1.144329508,0.002583899
2953,80.77834121,2.347883394,0.004215831
2954,80.8214049,0.578402434,0.004450437
2955,80.82508441,0.565467009,0.005435775
2956,80.82853572,-0.368629129,0.003544624
2957,80.83447475,2.208471545,0.003817137
2958,80.8625772,1.198747096,0.004472684
2959,80.88759875,0.307452282,0.003365849
2960,80.88812749,-0.052858822,0.003356855
2961,80.89277685,1.827998207,0.004967289
2962,80.91294055,-0.060310354,0.003527288
2963,80.92845708,1.215825417,0.003846306
2964,80.93504103,2.110463076,0.005242095
2965,80.93918342,-0.127355189,0.008140074
2966,80.96637467,-0.403374206,0.007822375
2967,80.97794024,-0.585773036,0.007166665
2968,80.98786755,-0.016882753,0.004086506
2969,81.01093385,2.214097143,0.005801094
2970,81.01481886,1.53795407,0.002252
2971,81.04821221,0.232403504,0.003468132
2972,81.10010564,-0.592466608,0.003096497
2973,81.10623857,0.209595784,0.005377638
2974,81.10780807,2.035226735,0.001832227
2975,81.11127462,-0.145692551,0.003712105
2976,81.11845703,1.513554984,0.004403593
2977,81.12236357,-0.13333239,0.006624762
2978,81.23260458,1.718120966,0.005092939
2979,81.27041053,0.083226278,0.005579023
2980,81.27863146,2.230420133,0.007840749
2981,81.38045046,1.904210654,0.003767724
2982,81.42440219,1.006289118,0.005884105
2983,81.42454784,0.690577777,0.003492554
2984,81.43259597,0.71320077,0.003597935
2985,81.44075488,0.475738444,0.004795692
2986,81.44212614,0.765954344,0.007102293
2987,81.44577776,0.762475378,0.003743829
2988,81.45090338,0.729664641,0.005671954
2989,81.45922495,0.703373772,0.004740077
2990,81.46356727,0.479041459,0.003797057
2991,81.50337889,2.04481164,0.003145309
2992,81.58946215,1.908522979,0.005338911
2993,81.64110672,0.482325522,0.005722298
2994,81.66257395,0.542703442,0.004642631
2995,81.6737872,0.544593396,0.005718441
2996,81.71287361,0.559714201,0.002766043
2997,81.71301226,0.579685208,0.004394283
2998,81.78459001,0.267847745,0.006444108
2999,81.81647632,0.888968844,0.005168406
3000,81.81661896,1.213032096,0.004405187
3001,81.83164013,0.861576642,0.00884239
3002,81.84876786,0.755451246,0.006679543
3003,81.87923741,0.782602459,0.006092023
3004,81.89698464,0.986928086,0.004213355
3005,81.90164042,0.98416898,0.008013679
3006,81.90865841,0.795914512,0.004224376
3007,81.98368573,0.802193712,0.005455987
3008,82.04322068,1.358933286,0.002959259
3009,82.09446871,-0.61013218,0.004510243
3010,82.09484327,-0.385596956,0.007131605
3011,82.10050451,0.14880787,0.006140445
3012,82.16713113,-0.762459676,0.004039693
3013,82.17291665,0.078616307,0.007274858
3014,82.20887055,-0.876665509,0.006663905
3015,82.21107276,-0.903995178,0.002509805
3016,82.25011842,1.058210268,0.003987477
3017,82.25449455,0.757645411,0.005680607
3018,82.25606047,-0.806452395,0.001718432
3019,82.25746057,-0.441653587,0.005908937
3020,82.25850493,-0.810584348,0.003353749
3021,82.26001309,-0.688081993,0.00399466
3022,82.28079868,-0.66755542,0.004169743
3023,82.31802225,0.786006844,0.002866531
3024,82.3838669,-0.200131542,0.005014448
3025,82.40149824,-0.216225391,0.002359642
3026,82.40696035,0.30100779,0.005989311
3027,82.49176228,-0.169386213,0.00398487
3028,82.52801097,-0.222147936,0.003696492
3029,82.5658049,0.406550936,0.008146272
3030,82.56781681,0.195061128,0.007194271
3031,82.61589651,-0.003665967,0.005146804
3032,82.67666521,0.161762098,0.003209695
3033,82.86182946,0.396975578,0.004928031
3034,82.86695262,0.40100412,0.003546992
